SERVICE_ID,DATE,PIPE_ID,MANUFACTURER,LATITUDE,LONGITUDE,MAINTENANCE_DAYS,COST,FAULT,REGION,YEAR,MONTH,GRADE,OD,WALL_THICKNESS,PIPE_LENGTH
14378,2013-11-18,679,M3,53.159718,-94.265960,10,10000,Joint Failure,uum5e,2013,11,X42,18.000,0.406,19
15470,2014-02-17,679,M3,53.155544,-93.948960,10,10000,Joint Failure,uum5e,2014,2,X42,18.000,0.406,19
7058,2012-06-04,679,M3,53.159120,-94.277080,26,26000,Corrosion,uum5e,2012,6,X42,18.000,0.406,19
1525,2011-04-30,679,M3,53.145763,-93.844864,22,22000,Corrosion,uum5e,2011,4,X42,18.000,0.406,19
9080,2012-10-23,679,M3,53.142720,-95.514824,6,6000,Joint Failure,uum5e,2012,10,X42,18.000,0.406,19
9493,2012-11-24,679,M3,53.135227,-95.359290,6,6000,Corrosion,uum5e,2012,11,X42,18.000,0.406,19
22203,2015-06-12,679,M1,53.155457,-93.935450,19,28500,Corrosion,uum5e,2015,6,X42,18.000,0.406,19
14334,2013-11-15,679,M1,53.151573,-95.622390,19,28500,Damaged Coating,uum5e,2013,11,X42,18.000,0.406,19
9720,2012-12-13,679,M1,53.136086,-94.625960,19,28500,Corrosion,uum5e,2012,12,X42,18.000,0.406,19
9242,2012-11-05,679,M2,53.140766,-93.618640,17,17000,Leak,uum5e,2012,11,X42,18.000,0.406,19
24255,2015-11-02,679,M1,53.144260,-94.360320,28,42000,Corrosion,uum5e,2015,11,X42,18.000,0.406,19
2303,2011-06-20,679,M1,53.157260,-93.697250,17,25500,Damaged Coating,uum5e,2011,6,X42,18.000,0.406,19
15732,2014-03-06,679,M3,53.136930,-93.852080,31,31000,Burst,uum5e,2014,3,X42,18.000,0.406,19
28348,2016-08-31,719,M3,54.622276,-93.622400,20,20000,Burst,uum5e,2016,8,X42,16.000,0.406,16
4853,2011-12-23,719,M3,54.619080,-94.025190,20,20000,Leak,uum5e,2011,12,X42,16.000,0.406,16
26773,2016-05-12,719,M3,54.617880,-94.024810,20,20000,Corrosion,uum5e,2016,5,X42,16.000,0.406,16
10886,2013-03-16,719,M3,54.606686,-94.541870,15,15000,Corrosion,uum5e,2013,3,X42,16.000,0.406,16
25647,2016-02-21,719,M3,54.621700,-95.621560,1,1000,Corrosion,uum5e,2016,2,X42,16.000,0.406,16
3593,2011-09-14,719,M3,54.620007,-94.027560,1,1000,Corrosion,uum5e,2011,9,X42,16.000,0.406,16
1731,2011-05-14,719,M1,54.628918,-94.002310,23,34500,Damaged Coating,uum5e,2011,5,X42,16.000,0.406,16
18844,2014-10-03,719,M1,54.629930,-94.541230,8,12000,Leak,uum5e,2014,10,X42,16.000,0.406,16
6281,2012-04-11,719,M1,54.631905,-93.247390,16,24000,Joint Failure,uum5e,2012,4,X42,16.000,0.406,16
13144,2013-08-22,719,M1,54.619358,-93.458070,16,24000,Joint Failure,uum5e,2013,8,X42,16.000,0.406,16
7860,2012-07-29,719,M3,54.607563,-94.739426,24,24000,Damaged Coating,uum5e,2012,7,X42,16.000,0.406,16
143,2011-01-13,719,M4,54.623203,-94.236310,10,7500,Corrosion,uum5e,2011,1,X42,16.000,0.406,16
5410,2012-02-07,719,M3,54.626938,-93.805626,18,18000,Damaged Coating,uum5e,2012,2,X42,16.000,0.406,16
25255,2016-01-23,719,M3,54.613680,-93.785320,18,18000,Joint Failure,uum5e,2016,1,X42,16.000,0.406,16
1123,2011-03-30,719,M1,54.613610,-93.895700,12,18000,Leak,uum5e,2011,3,X42,16.000,0.406,16
14258,2013-11-10,719,M1,54.638070,-93.748760,7,10500,Joint Failure,uum5e,2013,11,X42,16.000,0.406,16
11552,2013-05-02,719,M3,54.623055,-93.830055,19,19000,Joint Failure,uum5e,2013,5,X42,16.000,0.406,16
18578,2014-09-14,719,M1,54.639244,-95.062940,20,30000,Joint Failure,uum5e,2014,9,X42,16.000,0.406,16
1349,2011-04-17,719,M1,54.633125,-93.232670,20,30000,Corrosion,uum5e,2011,4,X42,16.000,0.406,16
27694,2016-07-15,719,M3,54.621334,-95.178120,3,3000,Joint Failure,uum5e,2016,7,X42,16.000,0.406,16
5089,2012-01-12,719,M3,54.618260,-94.093140,7,7000,Leak,uum5e,2012,1,X42,16.000,0.406,16
18392,2014-08-31,719,M3,54.628050,-93.333620,6,6000,Leak,uum5e,2014,8,X42,16.000,0.406,16
18719,2014-09-25,719,M3,54.605550,-93.689230,6,6000,Leak,uum5e,2014,9,X42,16.000,0.406,16
14507,2013-11-28,719,M1,54.620550,-94.318980,19,28500,Corrosion,uum5e,2013,11,X42,16.000,0.406,16
14348,2013-11-16,719,M1,54.639038,-93.542390,21,31500,Joint Failure,uum5e,2013,11,X42,16.000,0.406,16
29279,2016-11-06,719,M1,54.606045,-95.201990,21,31500,Leak,uum5e,2016,11,X42,16.000,0.406,16
2283,2011-06-19,719,M3,54.638680,-94.738120,28,28000,Leak,uum5e,2011,6,X42,16.000,0.406,16
21097,2015-03-24,719,M1,54.618816,-94.256390,25,37500,Leak,uum5e,2015,3,X42,16.000,0.406,16
21831,2015-05-17,922,M3,62.140285,-143.856260,16,16000,Burst,tul6f,2015,5,X65,16.000,0.500,16
27330,2016-06-20,922,M1,62.136696,-144.362700,16,24000,Joint Failure,tul6f,2016,6,X65,16.000,0.500,16
6791,2012-05-16,922,M1,62.116653,-145.338500,16,24000,Leak,tul6f,2012,5,X65,16.000,0.500,16
9394,2012-11-16,922,M1,62.149580,-145.330750,15,22500,Corrosion,tul6f,2012,11,X65,16.000,0.500,16
29855,2016-12-20,922,M3,62.143574,-144.085630,12,12000,Leak,tul6f,2016,12,X65,16.000,0.500,16
15443,2014-02-15,922,M3,62.115395,-145.275360,12,12000,Damaged Coating,tul6f,2014,2,X65,16.000,0.500,16
14640,2013-12-08,922,M3,62.135930,-148.221390,11,11000,Corrosion,tul6f,2013,12,X65,16.000,0.500,16
12926,2013-08-07,922,M3,62.138630,-143.370350,6,6000,Joint Failure,tul6f,2013,8,X65,16.000,0.500,16
5172,2012-01-19,922,M3,62.129726,-143.259030,5,5000,Joint Failure,tul6f,2012,1,X65,16.000,0.500,16
23657,2015-09-21,922,M1,62.145065,-145.292590,6,9000,Leak,tul6f,2015,9,X65,16.000,0.500,16
4662,2011-12-06,922,M1,62.127785,-145.721040,9,13500,Leak,tul6f,2011,12,X65,16.000,0.500,16
14247,2013-11-09,922,M1,62.142593,-145.445620,17,25500,Corrosion,tul6f,2013,11,X65,16.000,0.500,16
11616,2013-05-07,922,M3,62.129066,-146.724140,30,30000,Joint Failure,tul6f,2013,5,X65,16.000,0.500,16
14328,2013-11-15,922,M1,62.117620,-145.610180,20,30000,Corrosion,tul6f,2013,11,X65,16.000,0.500,16
18912,2014-10-08,922,M1,62.136127,-144.480480,21,31500,Damaged Coating,tul6f,2014,10,X65,16.000,0.500,16
15551,2014-02-23,922,M1,62.124720,-147.403350,21,31500,Corrosion,tul6f,2014,2,X65,16.000,0.500,16
11201,2013-04-08,981,M1,64.327065,-143.907900,10,15000,Leak,tul6f,2013,4,X42,12.750,0.406,19
10769,2013-03-06,981,M3,64.309400,-145.357130,13,13000,Joint Failure,tul6f,2013,3,X42,12.750,0.406,19
11387,2013-04-22,981,M3,64.309944,-146.355760,12,12000,Corrosion,tul6f,2013,4,X42,12.750,0.406,19
29982,2016-12-30,981,M3,64.320620,-149.653780,4,4000,Corrosion,tul6f,2016,12,X42,12.750,0.406,19
16346,2014-04-19,981,M1,64.300770,-143.469380,14,21000,Leak,tul6f,2014,4,X42,12.750,0.406,19
19662,2014-12-01,981,M3,64.313995,-144.235580,22,22000,Corrosion,tul6f,2014,12,X42,12.750,0.406,19
6124,2012-03-28,981,M3,64.330620,-145.219210,6,6000,Leak,tul6f,2012,3,X42,12.750,0.406,19
7944,2012-08-05,981,M1,64.314760,-144.373230,28,42000,Leak,tul6f,2012,8,X42,12.750,0.406,19
13722,2013-10-04,981,M1,64.311910,-145.604370,28,42000,Leak,tul6f,2013,10,X42,12.750,0.406,19
8700,2012-09-25,981,M1,64.299385,-143.141980,25,37500,Joint Failure,tul6f,2012,9,X42,12.750,0.406,19
9091,2012-10-24,84,M2,31.141808,-97.742560,15,15000,Damaged Coating,sss1a,2012,10,X46,18.000,0.500,16
7566,2012-07-08,84,M4,31.139833,-98.216420,20,15000,Damaged Coating,sss1a,2012,7,X46,18.000,0.500,16
1596,2011-05-04,84,M2,31.120321,-97.036310,15,15000,Damaged Coating,sss1a,2011,5,X46,18.000,0.500,16
26095,2016-03-25,84,M4,31.115997,-96.580980,20,15000,Burst,sss1a,2016,3,X46,18.000,0.500,16
27641,2016-07-11,84,M4,31.127760,-99.607810,21,15750,Damaged Coating,sss1a,2016,7,X46,18.000,0.500,16
12622,2013-07-16,84,M4,31.131498,-97.429245,18,13500,Damaged Coating,sss1a,2013,7,X46,18.000,0.500,16
23025,2015-08-07,84,M4,31.117863,-99.507290,18,13500,Burst,sss1a,2015,8,X46,18.000,0.500,16
2949,2011-08-01,84,M4,31.136015,-99.081040,22,16500,Damaged Coating,sss1a,2011,8,X46,18.000,0.500,16
9949,2012-12-29,84,M4,31.135690,-98.501680,22,16500,Damaged Coating,sss1a,2012,12,X46,18.000,0.500,16
13510,2013-09-19,84,M4,31.128439,-97.309380,22,16500,Corrosion,sss1a,2013,9,X46,18.000,0.500,16
25854,2016-03-06,84,M2,31.137129,-99.317220,19,19000,Corrosion,sss1a,2016,3,X46,18.000,0.500,16
16170,2014-04-07,84,M2,31.124935,-99.543434,19,19000,Damaged Coating,sss1a,2014,4,X46,18.000,0.500,16
11595,2013-05-06,84,M3,31.123247,-98.802760,19,19000,Burst,sss1a,2013,5,X46,18.000,0.500,16
22638,2015-07-11,84,M3,31.108270,-99.103226,19,19000,Burst,sss1a,2015,7,X46,18.000,0.500,16
25836,2016-03-04,84,M4,31.130104,-96.806550,12,9000,Joint Failure,sss1a,2016,3,X46,18.000,0.500,16
12271,2013-06-23,84,M2,31.124763,-98.919940,9,9000,Leak,sss1a,2013,6,X46,18.000,0.500,16
6495,2012-04-26,84,M2,31.116373,-98.130790,9,9000,Damaged Coating,sss1a,2012,4,X46,18.000,0.500,16
6432,2012-04-22,84,M4,31.137403,-98.972670,11,8250,Joint Failure,sss1a,2012,4,X46,18.000,0.500,16
26261,2016-04-07,84,M4,31.132574,-98.632140,11,8250,Joint Failure,sss1a,2016,4,X46,18.000,0.500,16
27947,2016-08-02,84,M4,31.127024,-99.091020,31,23250,Corrosion,sss1a,2016,8,X46,18.000,0.500,16
27446,2016-06-27,84,M2,31.128317,-98.825386,20,20000,Joint Failure,sss1a,2016,6,X46,18.000,0.500,16
17481,2014-07-03,84,M2,31.137453,-97.394090,8,8000,Corrosion,sss1a,2014,7,X46,18.000,0.500,16
26784,2016-05-13,84,M4,31.121994,-95.682330,17,12750,Damaged Coating,sss1a,2016,5,X46,18.000,0.500,16
19652,2014-11-30,84,M4,31.112522,-99.200890,17,12750,Damaged Coating,sss1a,2014,11,X46,18.000,0.500,16
9679,2012-12-10,84,M4,31.129297,-98.407234,6,4500,Corrosion,sss1a,2012,12,X46,18.000,0.500,16
7128,2012-06-10,84,M2,31.140497,-98.864204,5,5000,Leak,sss1a,2012,6,X46,18.000,0.500,16
5941,2012-03-15,84,M2,31.118973,-95.796270,5,5000,Leak,sss1a,2012,3,X46,18.000,0.500,16
2759,2011-07-19,84,M4,31.133785,-99.716210,26,19500,Burst,sss1a,2011,7,X46,18.000,0.500,16
27922,2016-07-30,84,M4,31.129868,-95.967200,26,19500,Corrosion,sss1a,2016,7,X46,18.000,0.500,16
26397,2016-04-17,84,M4,31.141188,-98.191574,5,3750,Corrosion,sss1a,2016,4,X46,18.000,0.500,16
8939,2012-10-14,84,M2,31.141945,-96.456010,16,16000,Corrosion,sss1a,2012,10,X46,18.000,0.500,16
5635,2012-02-22,84,M2,31.137312,-96.611510,16,16000,Joint Failure,sss1a,2012,2,X46,18.000,0.500,16
23965,2015-10-11,84,M2,31.132883,-98.032580,16,16000,Corrosion,sss1a,2015,10,X46,18.000,0.500,16
23999,2015-10-13,84,M2,31.139187,-95.785170,18,18000,Damaged Coating,sss1a,2015,10,X46,18.000,0.500,16
16495,2014-04-28,84,M4,31.131903,-97.084526,24,18000,Leak,sss1a,2014,4,X46,18.000,0.500,16
10622,2013-02-25,84,M2,31.134450,-97.494450,4,4000,Corrosion,sss1a,2013,2,X46,18.000,0.500,16
29666,2016-12-07,84,M2,31.136715,-97.920746,10,10000,Damaged Coating,sss1a,2016,12,X46,18.000,0.500,16
22331,2015-06-20,84,M2,31.132097,-97.876816,10,10000,Damaged Coating,sss1a,2015,6,X46,18.000,0.500,16
14254,2013-11-10,84,M2,31.144554,-97.569756,13,13000,Damaged Coating,sss1a,2013,11,X46,18.000,0.500,16
27459,2016-06-28,84,M4,31.126217,-97.589450,7,5250,Joint Failure,sss1a,2016,6,X46,18.000,0.500,16
9055,2012-10-21,84,M2,31.141512,-96.439050,6,6000,Leak,sss1a,2012,10,X46,18.000,0.500,16
9230,2012-11-04,84,M4,31.139193,-99.762460,8,6000,Burst,sss1a,2012,11,X46,18.000,0.500,16
27913,2016-07-29,84,M2,31.129604,-98.628950,6,6000,Damaged Coating,sss1a,2016,7,X46,18.000,0.500,16
25540,2016-02-14,84,M2,31.141317,-98.667310,3,3000,Burst,sss1a,2016,2,X46,18.000,0.500,16
14423,2013-11-22,84,M2,31.132840,-97.876495,3,3000,Leak,sss1a,2013,11,X46,18.000,0.500,16
13674,2013-10-01,84,M4,31.129480,-98.687970,4,3000,Corrosion,sss1a,2013,10,X46,18.000,0.500,16
17644,2014-07-13,84,M2,31.123962,-98.325830,3,3000,Corrosion,sss1a,2014,7,X46,18.000,0.500,16
24580,2015-11-28,84,M4,31.121716,-96.319440,16,12000,Corrosion,sss1a,2015,11,X46,18.000,0.500,16
7719,2012-07-19,84,M2,31.112461,-97.372900,12,12000,Burst,sss1a,2012,7,X46,18.000,0.500,16
6458,2012-04-24,84,M2,31.130150,-99.692080,1,1000,Leak,sss1a,2012,4,X46,18.000,0.500,16
17362,2014-06-24,136,M3,33.067047,-96.296090,10,10000,Burst,sms2b,2014,6,X65,10.750,0.375,16
28120,2016-08-15,136,M4,33.032837,-97.620360,20,15000,Leak,sms2b,2016,8,X65,10.750,0.375,16
8650,2012-09-21,136,M4,33.056217,-98.207930,15,11250,Corrosion,sms2b,2012,9,X65,10.750,0.375,16
22976,2015-08-04,136,M4,33.046238,-97.859800,14,10500,Corrosion,sms2b,2015,8,X65,10.750,0.375,16
20391,2015-01-28,136,M4,33.032400,-100.016365,14,10500,Damaged Coating,sms2b,2015,1,X65,10.750,0.375,16
26683,2016-05-06,136,M4,33.066250,-98.528950,18,13500,Corrosion,sms2b,2016,5,X65,10.750,0.375,16
26030,2016-03-19,136,M4,33.035430,-97.461120,18,13500,Damaged Coating,sms2b,2016,3,X65,10.750,0.375,16
16806,2014-05-17,136,M2,33.053130,-97.737880,2,2000,Leak,sms2b,2014,5,X65,10.750,0.375,16
12882,2013-08-04,136,M2,33.044163,-98.414210,2,2000,Damaged Coating,sms2b,2013,8,X65,10.750,0.375,16
7191,2012-06-14,136,M4,33.055820,-97.283050,19,14250,Corrosion,sms2b,2012,6,X65,10.750,0.375,16
13813,2013-10-10,136,M2,33.046665,-98.754090,7,7000,Damaged Coating,sms2b,2013,10,X65,10.750,0.375,16
24720,2015-12-10,136,M2,33.037327,-99.000340,7,7000,Damaged Coating,sms2b,2015,12,X65,10.750,0.375,16
15995,2014-03-25,136,M2,33.063564,-98.431450,9,9000,Damaged Coating,sms2b,2014,3,X65,10.750,0.375,16
15618,2014-02-27,136,M2,33.044840,-97.663340,9,9000,Leak,sms2b,2014,2,X65,10.750,0.375,16
16481,2014-04-27,136,M4,33.040443,-95.302086,12,9000,Damaged Coating,sms2b,2014,4,X65,10.750,0.375,16
1661,2011-05-08,136,M2,33.039368,-98.032770,9,9000,Damaged Coating,sms2b,2011,5,X65,10.750,0.375,16
7809,2012-07-26,136,M4,33.036050,-98.744920,11,8250,Leak,sms2b,2012,7,X65,10.750,0.375,16
3841,2011-10-02,136,M3,33.066490,-97.055880,24,24000,Leak,sms2b,2011,10,X65,10.750,0.375,16
28045,2016-08-09,136,M2,33.033170,-96.589066,20,20000,Joint Failure,sms2b,2016,8,X65,10.750,0.375,16
6893,2012-05-23,136,M2,33.060890,-96.020424,5,5000,Damaged Coating,sms2b,2012,5,X65,10.750,0.375,16
6393,2012-04-20,136,M2,33.051773,-98.563934,23,23000,Leak,sms2b,2012,4,X65,10.750,0.375,16
3645,2011-09-18,136,M2,33.044876,-96.815590,23,23000,Leak,sms2b,2011,9,X65,10.750,0.375,16
26127,2016-03-27,136,M1,33.062540,-97.736910,24,36000,Burst,sms2b,2016,3,X65,10.750,0.375,16
25276,2016-01-24,136,M2,33.066624,-96.660385,18,18000,Damaged Coating,sms2b,2016,1,X65,10.750,0.375,16
19925,2014-12-21,136,M4,33.060226,-96.456406,10,7500,Damaged Coating,sms2b,2014,12,X65,10.750,0.375,16
13064,2013-08-17,136,M4,33.048050,-98.193184,10,7500,Corrosion,sms2b,2013,8,X65,10.750,0.375,16
12874,2013-08-03,136,M4,33.058155,-98.159950,5,3750,Joint Failure,sms2b,2013,8,X65,10.750,0.375,16
28616,2016-09-18,136,M2,33.059700,-99.158970,4,4000,Leak,sms2b,2016,9,X65,10.750,0.375,16
23316,2015-08-28,136,M4,33.036490,-99.355200,23,17250,Leak,sms2b,2015,8,X65,10.750,0.375,16
1855,2011-05-21,136,M4,33.052715,-99.296150,9,6750,Corrosion,sms2b,2011,5,X65,10.750,0.375,16
19982,2014-12-25,136,M2,33.046173,-96.960785,6,6000,Corrosion,sms2b,2014,12,X65,10.750,0.375,16
2392,2011-06-27,136,M4,33.049057,-99.422195,13,9750,Leak,sms2b,2011,6,X65,10.750,0.375,16
16976,2014-05-29,136,M2,33.048798,-98.679245,22,22000,Damaged Coating,sms2b,2014,5,X65,10.750,0.375,16
27801,2016-07-22,136,M2,33.039013,-96.894775,1,1000,Corrosion,sms2b,2016,7,X65,10.750,0.375,16
17826,2014-07-25,136,M3,33.035950,-96.723600,1,1000,Leak,sms2b,2014,7,X65,10.750,0.375,16
5755,2012-02-29,136,M4,33.050186,-98.418070,1,750,Burst,sms2b,2012,2,X65,10.750,0.375,16
26537,2016-04-27,136,M2,33.065342,-97.328790,21,21000,Damaged Coating,sms2b,2016,4,X65,10.750,0.375,16
25279,2016-01-25,136,M2,33.059566,-98.330680,21,21000,Corrosion,sms2b,2016,1,X65,10.750,0.375,16
28068,2016-08-11,453,M3,44.762306,-93.347960,20,20000,Leak,mum4d,2016,8,X42,8.625,0.500,19
3421,2011-09-01,453,M3,44.793266,-93.384100,23,23000,Burst,mum4d,2011,9,X42,8.625,0.500,19
20029,2014-12-28,453,M3,44.797787,-91.834724,11,11000,Leak,mum4d,2014,12,X42,8.625,0.500,19
10681,2013-02-28,453,M3,44.781017,-93.409620,11,11000,Joint Failure,mum4d,2013,2,X42,8.625,0.500,19
17343,2014-06-23,453,M3,44.766914,-93.174920,11,11000,Joint Failure,mum4d,2014,6,X42,8.625,0.500,19
29307,2016-11-09,453,M3,44.765316,-93.365364,7,7000,Burst,mum4d,2016,11,X42,8.625,0.500,19
6086,2012-03-26,453,M3,44.779550,-90.521020,19,19000,Joint Failure,mum4d,2012,3,X42,8.625,0.500,19
14480,2013-11-26,453,M3,44.780310,-91.839800,13,13000,Joint Failure,mum4d,2013,11,X42,8.625,0.500,19
21436,2015-04-20,453,M3,44.787716,-91.935820,9,9000,Joint Failure,mum4d,2015,4,X42,8.625,0.500,19
17929,2014-08-01,453,M4,44.780724,-95.821000,5,3750,Corrosion,mum4d,2014,8,X42,8.625,0.500,19
24179,2015-10-27,453,M3,44.788113,-93.789970,17,17000,Joint Failure,mum4d,2015,10,X42,8.625,0.500,19
27561,2016-07-05,453,M3,44.771038,-94.246620,17,17000,Corrosion,mum4d,2016,7,X42,8.625,0.500,19
15844,2014-03-14,453,M3,44.763165,-93.633560,17,17000,Joint Failure,mum4d,2014,3,X42,8.625,0.500,19
13942,2013-10-18,453,M3,44.796932,-96.621990,16,16000,Corrosion,mum4d,2013,10,X42,8.625,0.500,19
9580,2012-12-01,453,M3,44.764250,-94.635080,16,16000,Corrosion,mum4d,2012,12,X42,8.625,0.500,19
28610,2016-09-18,453,M3,44.786430,-93.378260,26,26000,Joint Failure,mum4d,2016,9,X42,8.625,0.500,19
17381,2014-06-26,453,M1,44.791640,-95.844610,15,22500,Leak,mum4d,2014,6,X42,8.625,0.500,19
1922,2011-05-26,453,M4,44.772480,-95.592130,7,5250,Burst,mum4d,2011,5,X42,8.625,0.500,19
8450,2012-09-08,453,M3,44.780567,-93.577140,15,15000,Joint Failure,mum4d,2012,9,X42,8.625,0.500,19
23358,2015-08-30,453,M2,44.795640,-92.573930,12,12000,Damaged Coating,mum4d,2015,8,X42,8.625,0.500,19
15576,2014-02-25,453,M4,44.762817,-92.225840,16,12000,Corrosion,mum4d,2014,2,X42,8.625,0.500,19
29842,2016-12-19,453,M1,44.784817,-95.472390,22,33000,Leak,mum4d,2016,12,X42,8.625,0.500,19
17432,2014-06-30,720,M3,54.673530,-94.342420,9,9000,Leak,uum5e,2014,6,X42,8.625,0.406,16
25804,2016-03-02,720,M3,54.667213,-93.400080,10,10000,Leak,uum5e,2016,3,X42,8.625,0.406,16
11058,2013-03-29,720,M3,54.645607,-94.012730,16,16000,Corrosion,uum5e,2013,3,X42,8.625,0.406,16
24637,2015-12-04,720,M1,54.647373,-95.056360,24,36000,Damaged Coating,uum5e,2015,12,X42,8.625,0.406,16
28941,2016-10-11,720,M3,54.668987,-94.336650,15,15000,Joint Failure,uum5e,2016,10,X42,8.625,0.406,16
19354,2014-11-07,720,M3,54.653835,-93.828190,15,15000,Corrosion,uum5e,2014,11,X42,8.625,0.406,16
24604,2015-11-30,720,M3,54.649376,-93.888695,14,14000,Corrosion,uum5e,2015,11,X42,8.625,0.406,16
7025,2012-06-02,720,M1,54.664800,-94.071280,15,22500,Leak,uum5e,2012,6,X42,8.625,0.406,16
25531,2016-02-13,720,M1,54.675080,-93.474720,16,24000,Joint Failure,uum5e,2016,2,X42,8.625,0.406,16
13328,2013-09-06,720,M1,54.665400,-93.298120,16,24000,Joint Failure,uum5e,2013,9,X42,8.625,0.406,16
19070,2014-10-18,720,M1,54.658010,-93.683830,16,24000,Leak,uum5e,2014,10,X42,8.625,0.406,16
27596,2016-07-08,720,M3,54.665462,-96.032486,18,18000,Corrosion,uum5e,2016,7,X42,8.625,0.406,16
29454,2016-11-20,720,M1,54.675236,-93.570060,20,30000,Corrosion,uum5e,2016,11,X42,8.625,0.406,16
8208,2012-08-23,720,M1,54.667915,-94.533390,20,30000,Corrosion,uum5e,2012,8,X42,8.625,0.406,16
1008,2011-03-22,720,M1,54.667652,-94.870880,20,30000,Leak,uum5e,2011,3,X42,8.625,0.406,16
25016,2016-01-04,720,M1,54.647873,-94.748720,21,31500,Corrosion,uum5e,2016,1,X42,8.625,0.406,16
8525,2012-09-13,720,M1,54.667583,-93.239640,29,43500,Damaged Coating,uum5e,2012,9,X42,8.625,0.406,16
25409,2016-02-04,720,M1,54.657887,-93.545975,28,42000,Joint Failure,uum5e,2016,2,X42,8.625,0.406,16
10013,2013-01-04,720,M1,54.670742,-93.787025,22,33000,Leak,uum5e,2013,1,X42,8.625,0.406,16
14376,2013-11-18,720,M1,54.675575,-93.994330,17,25500,Corrosion,uum5e,2013,11,X42,8.625,0.406,16
8981,2012-10-17,720,M3,54.674404,-93.200260,13,13000,Leak,uum5e,2012,10,X42,8.625,0.406,16
11120,2013-04-02,856,M3,59.680454,-146.334880,9,9000,Damaged Coating,tul6f,2013,4,X56,9.625,0.406,16
19852,2014-12-15,856,M1,59.696460,-145.178070,11,16500,Damaged Coating,tul6f,2014,12,X56,9.625,0.406,16
5071,2012-01-10,856,M3,59.680510,-146.853090,13,13000,Joint Failure,tul6f,2012,1,X56,9.625,0.406,16
23522,2015-09-11,856,M3,59.701817,-148.598920,16,16000,Burst,tul6f,2015,9,X56,9.625,0.406,16
13342,2013-09-07,856,M3,59.681350,-143.495570,16,16000,Joint Failure,tul6f,2013,9,X56,9.625,0.406,16
16406,2014-04-23,856,M3,59.699604,-145.153690,14,14000,Corrosion,tul6f,2014,4,X56,9.625,0.406,16
18774,2014-09-28,856,M1,59.683710,-148.020900,15,22500,Burst,tul6f,2014,9,X56,9.625,0.406,16
10170,2013-01-19,856,M1,59.691400,-145.029790,20,30000,Corrosion,tul6f,2013,1,X56,9.625,0.406,16
9880,2012-12-24,856,M3,59.682922,-143.386640,30,30000,Joint Failure,tul6f,2012,12,X56,9.625,0.406,16
320,2011-01-28,856,M1,59.690270,-148.049060,23,34500,Corrosion,tul6f,2011,1,X56,9.625,0.406,16
24620,2015-12-02,856,M1,59.682293,-145.018260,23,34500,Joint Failure,tul6f,2015,12,X56,9.625,0.406,16
24756,2015-12-12,856,M3,59.676890,-147.747300,18,18000,Leak,tul6f,2015,12,X56,9.625,0.406,16
26025,2016-03-19,856,M3,59.704224,-143.178250,19,19000,Burst,tul6f,2016,3,X56,9.625,0.406,16
9806,2012-12-19,856,M3,59.692337,-143.737270,19,19000,Burst,tul6f,2012,12,X56,9.625,0.406,16
24773,2015-12-13,856,M3,59.688816,-144.951890,19,19000,Burst,tul6f,2015,12,X56,9.625,0.406,16
9567,2012-11-30,856,M3,59.703815,-143.676210,11,11000,Leak,tul6f,2012,11,X56,9.625,0.406,16
15226,2014-01-29,856,M1,59.692608,-145.498800,7,10500,Damaged Coating,tul6f,2014,1,X56,9.625,0.406,16
5620,2012-02-20,856,M1,59.704006,-143.500950,30,45000,Burst,tul6f,2012,2,X56,9.625,0.406,16
3925,2011-10-09,856,M3,59.691963,-146.938520,6,6000,Corrosion,tul6f,2011,10,X56,9.625,0.406,16
15313,2014-02-06,856,M1,59.680363,-145.392000,21,31500,Corrosion,tul6f,2014,2,X56,9.625,0.406,16
26991,2016-05-28,247,M2,37.156500,-98.826680,10,10000,Corrosion,sms2b,2016,5,X46,14.000,0.625,19
20896,2015-03-08,271,M4,38.053850,-97.303160,20,15000,Burst,mms3c,2015,3,X70,16.000,0.625,23
26205,2016-04-02,271,M1,38.046387,-97.012436,26,39000,Damaged Coating,mms3c,2016,4,X70,16.000,0.625,23
22136,2015-06-08,271,M2,38.042004,-97.033430,21,21000,Damaged Coating,mms3c,2015,6,X70,16.000,0.625,23
24269,2015-11-03,606,M3,50.455563,-93.951584,20,20000,Leak,uum5e,2015,11,X52,18.000,0.375,16
20701,2015-02-23,606,M1,50.457200,-93.619774,24,36000,Damaged Coating,uum5e,2015,2,X52,18.000,0.375,16
22258,2015-06-16,606,M3,50.430240,-95.334390,13,13000,Burst,uum5e,2015,6,X52,18.000,0.375,16
28960,2016-10-12,606,M3,50.456340,-94.592500,16,16000,Corrosion,uum5e,2016,10,X52,18.000,0.375,16
17998,2014-08-06,606,M3,50.448174,-93.598930,7,7000,Damaged Coating,uum5e,2014,8,X52,18.000,0.375,16
9950,2012-12-29,606,M1,50.434414,-94.190480,23,34500,Damaged Coating,uum5e,2012,12,X52,18.000,0.375,16
866,2011-03-12,606,M3,50.432430,-95.394394,8,8000,Burst,uum5e,2011,3,X52,18.000,0.375,16
16239,2014-04-11,606,M3,50.447790,-93.894460,23,23000,Burst,uum5e,2014,4,X52,18.000,0.375,16
29835,2016-12-19,606,M3,50.439510,-93.296510,23,23000,Damaged Coating,uum5e,2016,12,X52,18.000,0.375,16
